Age,Year,AlzheimersDisease_male,AlzheimersDisease_female,BreastCancer_male,BreastCancer_female,COPD_male,COPD_female,COVID19_male,COVID19_female,CardiovascularDiseases_male,CardiovascularDiseases_female,CervicalCancer_male,CervicalCancer_female,ChronicLiverDisease_male,ChronicLiverDisease_female,DiarrhealDiseases_male,DiarrhealDiseases_female,HIV_male,HIV_female,InterpersonalViolence_male,InterpersonalViolence_female,LowerRespiratoryInfections_male,LowerRespiratoryInfections_female,MaternalConditions_male,MaternalConditions_female,NeonatalEncephalopathy_male,NeonatalEncephalopathy_female,RoadInjuries_male,RoadInjuries_female,SelfHarm_male,SelfHarm_female,Tuberculosis_male,Tuberculosis_female,Type2Diabetes_male,Type2Diabetes_female
30,2014,,,0.3032263378492506,16.026905910740197,3.3693189712665936,1.4942989022315942,0.0,0.0,36.15715152685641,27.455172524991085,,83.1089214572783,14.092426746788512,7.561966166286998,6.4986570915929205,6.187250592936841,790.9636305861749,971.1054913423818,224.62916145584455,58.06972850686265,35.19729350268736,25.382354197336195,,97.28747720686675,,,150.49908350720247,30.65898014521579,63.2974433243896,10.038710758932783,93.6197644487801,35.25650100540271,2.764481844421315,1.5597915817626335
30,2015,,,0.2789321053578913,15.1677721149709,3.125347243831324,1.3932748788890117,0.0,0.0,32.63214659692357,25.063063275943687,,77.6080619579927,13.33046235662732,6.889081052106643,5.905850846755053,5.524296712558689,667.70101251756,893.8483133742357,215.76400694766855,52.808060563834914,33.109038127649264,23.262959544003262,,85.26586423319985,,,133.76111640531337,28.488734736337182,60.202131956059134,9.356522539531,84.18363100927536,31.517579393678275,2.6507126385675903,1.4552161092222609
30,2016,,,0.259591846287833,15.07330884898561,2.9396843346453765,1.3616522483018378,0.0,0.0,29.363430681526424,23.815188580450545,,75.85320027954987,12.743375111208929,6.550872827217204,5.430348501131241,5.206005283722083,572.333066392891,819.823552312561,203.59285267803304,50.07967799015815,31.41877275413466,22.238077064815393,,77.78458310623967,,,122.58596674162813,27.81635647233138,57.371055506575026,9.074228304780362,76.25385350965541,29.482098941877997,2.54722717214084,1.416253486644781
30,2017,,,0.2533877975721439,15.372009620928884,2.8507814131922538,1.3935324707131076,0.0,0.0,28.048643738073633,23.44520344913867,,75.63696845727858,12.55480857913548,6.459131150469136,5.13660238689813,5.065565105806193,490.44845641557464,732.729724012049,195.30257247880644,48.97006209999543,30.77306692396264,21.944596386562345,,73.20079233341706,,,117.75198670130878,27.790342396038927,56.31648030618395,9.052156311307884,71.01367986663409,28.204336943167593,2.5238373924349107,1.4268998672319155
30,2018,,,0.2574991961983078,15.822185009218169,2.806406945895139,1.4164093082712546,0.0,0.0,27.744026140601832,23.300089003987583,,75.56283588058834,12.45586626960986,6.419931507693986,4.917920537113795,4.922519826778575,445.0855074121496,664.8987467290999,192.2084460485651,48.30847638894593,30.206422521686925,21.686083165941085,,69.85346923474363,,,120.3873783863497,28.099221976362475,55.77708817752498,9.071061358702355,67.51593719506474,27.032219187374498,2.5228215144608273,1.4409928591604113
30,2019,,,0.2608267924765084,16.406343128335383,2.7197363226284588,1.4266759691480546,0.0,0.0,27.52121849911316,23.486585354711792,,75.7963424247256,12.161531567146849,6.370645199604236,4.669464895626619,4.781184502930654,420.0868779603673,619.7079906325978,190.1425959089486,47.79104259790979,29.3772971596592,21.371365239331492,,66.76176765847167,,,119.96453429056064,28.54237315834225,54.69444096270158,9.067012663225029,63.9027040263445,26.074697224251008,2.500126415402716,1.4452917039603932
30,2020,,,0.2533350637849182,16.492690918622134,2.39782187279077,1.3680242555844315,54.46277742341054,42.94453391644093,25.835283704683043,22.68980151259877,,73.77243952771465,11.952406084121533,5.996731928127852,4.357873055260339,4.643666476224469,381.5951565307832,569.6602856636782,184.73819552780057,45.67143045931226,25.35723140790929,19.976580567028535,,63.41329633969418,,,115.33622639619249,28.24892019729466,52.95601231221622,8.935657968351496,58.94950615778251,25.025956762899785,2.483986382386939,1.4082560500439278
30,2021,,,0.2497703925166494,16.36080611673246,2.239240125412327,1.3765722165935357,121.34098477256408,82.59657715365536,25.08627255746271,22.010713616365685,,70.78127703142022,11.85313505163642,5.71264147411938,4.062172565639225,4.559822135889551,332.93050627719543,520.917768071334,185.5350972377409,45.43611572797463,24.10743289178517,19.806035620869476,,61.436880895725494,,,110.7391236556162,27.29460701288309,49.9002106440327,8.830529811591834,54.29874357933873,24.04054822973655,2.5423937824505463,1.4259869869836956
30,2022,,,0.2536528452645319,18.934383679385235,2.430907014110651,1.4797096421831013,23.986982505600373,19.881902775058816,24.981956781443987,24.99522458840219,,79.21747277678158,11.67785537293804,6.056705940141832,4.146388336062477,4.597816758686812,313.74693923450826,472.267510021161,178.09154726761577,46.08928855654424,26.329850783666245,20.57964808529706,,60.94765282021156,,,110.63249573531294,31.023802686434685,52.90062277995048,9.022735636566674,55.42940082560182,24.245844918996923,2.495809037820133,1.4613107466227162
30,2023,,,0.2565304853205982,19.480082787749527,2.5900720743194277,1.5458968409311842,4.642039782489423,3.19951913902554,24.67287237840219,25.10772889938746,,80.09006404946608,11.431210212082645,6.226598282732453,3.973597327996916,4.572397019874385,298.15937004687237,430.5901374202463,175.17052757172036,47.25315003055629,27.469669324489736,21.87781079965301,,59.33715190725794,,,109.58564865683438,31.267822624078818,52.78354798893914,9.189224728071434,53.9024714479476,24.67220644524936,2.5022503225993065,1.5009739744132355
35,2000,,,0.4518526655820922,25.456802642960504,5.862415785658767,1.7952406959375538,0.0,0.0,54.210169815792106,46.38110137710284,,92.55830425242613,23.933054689430563,13.05009832735827,11.069246979070764,12.5584159621715,1938.4001697330705,1054.192457215141,142.2073365964798,39.874610976275875,41.50148531281624,32.552996716276155,,105.06498268251111,,,115.10183891446,36.54650795833633,49.89346102545492,10.208913404487909,137.1198752802757,58.55905137065526,3.8101355622864457,2.7702163198598986
35,2001,,,0.5363449865358604,27.122172709847295,6.2894460023536505,1.8765744042980117,0.0,0.0,63.949841093983736,49.304883201899955,,105.2773709073824,25.48866079538065,13.625615587862908,11.815975617580737,12.969874672361543,2537.285718682771,1371.9159180883864,168.26740432520094,43.85201011055431,43.9708125025943,33.64345088411761,,115.79768482531708,,,137.4490420849893,38.09180292246576,53.995248937759,10.66180613877249,150.0314921460027,59.71267854409435,4.1748348801573,2.917716352018775
