measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Eswatini,Male,50-54 years,"Fire, heat, and hot substances",Percent,2007,0.030016968,0.036279283,0.025075954
Prevalence,Eswatini,Female,50-54 years,"Fire, heat, and hot substances",Percent,2007,0.043183328,0.050889871,0.036399367
Prevalence,Eswatini,Both,50-54 years,"Fire, heat, and hot substances",Percent,2007,0.03704004,0.044005736,0.030942414
Prevalence,Eswatini,Male,55-59 years,"Fire, heat, and hot substances",Percent,2007,0.031406374,0.038052578,0.026374169
Prevalence,Eswatini,Female,55-59 years,"Fire, heat, and hot substances",Percent,2007,0.045183254,0.053543025,0.037911013
Prevalence,Eswatini,Both,55-59 years,"Fire, heat, and hot substances",Percent,2007,0.038813774,0.046323767,0.032595045
Prevalence,Eswatini,Male,60-64 years,"Fire, heat, and hot substances",Percent,2007,0.032489445,0.039172223,0.0274124
Prevalence,Eswatini,Female,60-64 years,"Fire, heat, and hot substances",Percent,2007,0.046812438,0.055689248,0.039971747
Prevalence,Eswatini,Both,60-64 years,"Fire, heat, and hot substances",Percent,2007,0.040638921,0.048464914,0.034563413
Prevalence,Eswatini,Male,65-69 years,"Fire, heat, and hot substances",Percent,2007,0.032946019,0.039522524,0.027944954
Prevalence,Eswatini,Female,65-69 years,"Fire, heat, and hot substances",Percent,2007,0.04743151,0.056180797,0.040732028
Prevalence,Eswatini,Both,65-69 years,"Fire, heat, and hot substances",Percent,2007,0.041477955,0.049204082,0.035477205
