Age,Sex,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
12,Female,0.00114,0.00109,0.00105,0.00103,0.00102,0.00104,0.00111,0.00116,0.00125,0.00136,0.00216,0.00206,0.00186,0.00183,0.00164,0.00144,0.00138,0.00127,0.00119,0.0011,,,,,,,,
12,Male,0.00131,0.00127,0.00124,0.00122,0.00122,0.00125,0.00131,0.00137,0.00147,0.00159,0.0024,0.00228,0.00214,0.00198,0.00182,0.00166,0.00153,0.00142,0.00134,0.00126,0.0011099999999999999,0.001055,0.001015,0.0009699999999999999,0.00093,0.000895,0.000845,0.00081
13,Female,0.0012,0.00115,0.00111,0.00109,0.00109,0.00112,0.0012,0.00126,0.00137,0.00149,0.00242,0.00232,0.0021,0.00208,0.00187,0.00165,0.00158,0.00145,0.00135,0.00125,,,,,,,,
13,Male,0.00138,0.00134,0.00131,0.0013,0.0013,0.00133,0.0014,0.00147,0.00157,0.0017,0.00257,0.00245,0.0023,0.00213,0.00196,0.0018,0.00166,0.00154,0.00145,0.00136,0.001225,0.001165,0.00112,0.001065,0.00102,0.000975,0.00092,0.00088
14,Female,0.0013,0.00124,0.00121,0.00119,0.0012,0.00124,0.00133,0.00141,0.00154,0.00168,0.00278,0.00268,0.00244,0.00243,0.00218,0.00194,0.00185,0.0017,0.00158,0.00145,,,,,,,,
14,Male,0.0015,0.00147,0.00144,0.00143,0.00145,0.00148,0.00156,0.00163,0.00175,0.00189,0.00289,0.00276,0.0026,0.00241,0.00223,0.00205,0.00189,0.00176,0.00166,0.00156,0.001415,0.001335,0.0012799999999999999,0.001215,0.00116,0.0011099999999999999,0.00104,0.00099
15,Female,0.00142,0.00137,0.00134,0.00133,0.00135,0.0014,0.00152,0.00162,0.00178,0.00195,0.0033,0.0032,0.00294,0.00294,0.00265,0.00236,0.00226,0.00207,0.00192,0.00175,,,,,,,,
15,Male,0.00167,0.00164,0.00163,0.00162,0.00164,0.00169,0.00179,0.00187,0.00201,0.00216,0.00337,0.00322,0.00305,0.00284,0.00263,0.00243,0.00225,0.0021,0.00198,0.00186,0.001685,0.001585,0.00151,0.0014299999999999998,0.001365,0.0013,0.0012200000000000002,0.001155
16,Female,0.00157,0.00152,0.00149,0.00148,0.00151,0.00157,0.0017,0.00183,0.00201,0.00221,0.00377,0.00365,0.00337,0.00338,0.00305,0.00274,0.00261,0.00239,0.00221,0.00201,,,,,,,,
16,Male,0.00191,0.00188,0.00187,0.00187,0.0019,0.00196,0.00206,0.00216,0.0023,0.00248,0.00383,0.00367,0.00348,0.00325,0.00302,0.00281,0.00261,0.00244,0.0023,0.00217,0.001955,0.00184,0.001755,0.00166,0.001585,0.00151,0.001415,0.00134
17,Female,0.0017,0.00165,0.00162,0.00162,0.00166,0.00175,0.0019,0.00206,0.00228,0.00253,0.00443,0.0043,0.00402,0.00401,0.00362,0.00328,0.00309,0.00283,0.00261,0.00236,,,,,,,,
17,Male,0.00217,0.00215,0.00215,0.00215,0.0022,0.00228,0.0024,0.00252,0.0027,0.0029,0.00459,0.0044,0.00418,0.00391,0.00365,0.0034,0.00317,0.00296,0.00279,0.00263,0.00233,0.00218,0.002075,0.00195,0.00186,0.00176,0.001645,0.0015500000000000002
18,Female,0.00184,0.00179,0.00176,0.00177,0.00183,0.00194,0.00213,0.00232,0.00258,0.00288,0.00518,0.00504,0.00475,0.00474,0.00428,0.00391,0.00366,0.00335,0.00306,0.00276,,,,,,,,
18,Male,0.00245,0.00243,0.00244,0.00246,0.00251,0.00261,0.00276,0.00291,0.00311,0.00334,0.00536,0.00515,0.00489,0.00459,0.00429,0.00402,0.00375,0.00351,0.00331,0.00312,0.00273,0.00255,0.002415,0.002265,0.00216,0.0020350000000000004,0.001905,0.0017850000000000001
19,Female,0.00196,0.0019,0.00188,0.0019,0.00197,0.0021,0.00232,0.00256,0.00287,0.00322,0.00595,0.00579,0.00552,0.00546,0.00494,0.00455,0.00421,0.00383,0.0035,0.00314,,,,,,,,
19,Male,0.00268,0.00266,0.00268,0.0027,0.00277,0.00289,0.00305,0.00322,0.00345,0.00371,0.00606,0.00582,0.00552,0.00518,0.00484,0.00454,0.00423,0.00396,0.00372,0.0035,0.0030800000000000003,0.002865,0.002705,0.00253,0.0024000000000000002,0.002255,0.0021000000000000003,0.00196
20,Female,0.00208,0.00202,0.002,0.00203,0.00212,0.00227,0.00253,0.00281,0.00318,0.00359,0.00685,0.00667,0.00642,0.0063,0.0057,0.0053,0.00483,0.00439,0.00399,0.00357,,,,,,,,
20,Male,0.0029,0.00288,0.00291,0.00293,0.00301,0.00315,0.00335,0.00355,0.00381,0.00412,0.00692,0.00665,0.0063,0.0059,0.0055,0.00517,0.00482,0.0045,0.00422,0.00396,0.003475,0.00321,0.003025,0.00281,0.00266,0.0024850000000000002,0.0023,0.00214
21,Female,0.00218,0.00211,0.00209,0.00213,0.00223,0.0024,0.00269,0.00301,0.00342,0.00389,0.00756,0.00735,0.00714,0.00694,0.00628,0.00588,0.0053,0.0048,0.00435,0.00388,,,,,,,,
21,Male,0.00308,0.00307,0.0031,0.00314,0.00324,0.00341,0.00363,0.00386,0.00417,0.00452,0.00785,0.00754,0.00713,0.00667,0.00622,0.00586,0.00545,0.00508,0.00475,0.00444,0.003835,0.00353,0.00331,0.0030600000000000002,0.00289,0.00269,0.0024850000000000002,0.0023
22,Female,0.00229,0.00222,0.0022,0.00225,0.00237,0.00257,0.0029,0.00327,0.00375,0.0043,0.00863,0.00839,0.00824,0.00794,0.00719,0.00679,0.00604,0.00545,0.00492,0.00437,,,,,,,,
22,Male,0.00324,0.00323,0.00327,0.00333,0.00345,0.00364,0.00391,0.00418,0.00453,0.00494,0.00889,0.00856,0.00806,0.00754,0.00703,0.00665,0.00617,0.00574,0.00535,0.00498,0.004295,0.003925,0.00366,0.00337,0.00316,0.0029300000000000003,0.002685,0.002465
23,Female,0.00239,0.00233,0.00231,0.00237,0.00251,0.00274,0.00311,0.00354,0.00409,0.00472,0.00972,0.00945,0.00938,0.00895,0.00811,0.00774,0.00678,0.0061,0.00549,0.00486,,,,,,,,
23,Male,0.00335,0.00335,0.00341,0.00348,0.00363,0.00385,0.00415,0.00446,0.00486,0.00532,0.00997,0.0096,0.00902,0.00844,0.00786,0.00747,0.00692,0.00643,0.00597,0.00553,0.00476,0.004325,0.00401,0.00367,0.003375,0.003215,0.002875,0.00263
24,Female,0.0025,0.00243,0.00242,0.00249,0.00265,0.00291,0.00333,0.00381,0.00443,0.00514,0.01085,0.01055,0.01057,0.01001,0.00907,0.00873,0.00756,0.00678,0.00608,0.00537,,,,,,,,
24,Male,0.00345,0.00345,0.00352,0.00362,0.00379,0.00404,0.00438,0.00473,0.00518,0.00569,0.01107,0.01068,0.01001,0.00936,0.00872,0.00832,0.0077,0.00714,0.0066,0.00609,0.00524,0.00473,0.00437,0.00398,0.003515,0.003565,0.003065,0.002785
25,Female,0.00261,0.00254,0.00253,0.00261,0.00279,0.00308,0.00355,0.00409,0.00479,0.0056,0.0121,0.01177,0.0119,0.0112,0.01016,0.00984,0.00844,0.00754,0.00675,0.00594,,,,,,,,
25,Male,0.00352,0.00354,0.00363,0.00375,0.00395,0.00424,0.00462,0.00502,0.00552,0.00609,0.01235,0.01193,0.01115,0.01044,0.00972,0.00932,0.00862,0.00797,0.00735,0.00674,0.005775,0.005185,0.00476,0.00431,0.003655,0.003985,0.003265,0.00295
26,Female,0.00272,0.00265,0.00265,0.00274,0.00294,0.00327,0.00379,0.0044,0.00517,0.00608,0.01343,0.01306,0.01332,0.01247,0.01131,0.01104,0.00937,0.00836,0.00746,0.00655,,,,,,,,
26,Male,0.00361,0.00363,0.00373,0.00387,0.0041,0.00442,0.00484,0.00528,0.00583,0.00646,0.0135,0.01306,0.01219,0.01141,0.01064,0.01024,0.00946,0.00874,0.00803,0.00735,0.00631,0.005634999999999999,0.005155,0.004645,0.003815,0.004405,0.003465,0.00312
27,Female,0.00283,0.00276,0.00276,0.00287,0.00309,0.00346,0.00402,0.00469,0.00555,0.00655,0.01472,0.01432,0.01472,0.0137,0.01244,0.01223,0.01029,0.00917,0.00817,0.00715,,,,,,,,
27,Male,0.0037,0.00373,0.00385,0.00402,0.00428,0.00463,0.0051,0.00559,0.0062,0.00688,0.01491,0.01444,0.01346,0.0126,0.01176,0.01136,0.01049,0.00968,0.00887,0.00808,0.0069,0.00613,0.005585,0.005015,0.00408,0.00483,0.00369,0.0033
28,Female,0.00296,0.00288,0.00289,0.00301,0.00325,0.00364,0.00424,0.00496,0.00588,0.00695,0.01576,0.01534,0.01583,0.01467,0.01333,0.01317,0.01103,0.00981,0.00873,0.00764,,,,,,,,
28,Male,0.00381,0.00386,0.00399,0.00418,0.00447,0.00486,0.00537,0.0059,0.00657,0.00731,0.01626,0.01577,0.01468,0.01375,0.01283,0.01245,0.01149,0.01059,0.00968,0.00879,0.0074399999999999996,0.006595,0.005985,0.00536,0.004385,0.005215,0.00391,0.00349
29,Female,0.00307,0.003,0.00301,0.00314,0.00341,0.00383,0.00449,0.00527,0.00627,0.00742,0.01705,0.01661,0.01723,0.01596,0.01451,0.0144,0.01201,0.01069,0.00949,0.00829,,,,,,,,
29,Male,0.00393,0.00399,0.00413,0.00435,0.00467,0.00509,0.00564,0.00622,0.00694,0.00775,0.0176,0.01709,0.01589,0.0149,0.01392,0.01354,0.0125,0.01152,0.0105,0.00952,0.00804,0.007105,0.00643,0.005745,0.004725,0.00561,0.004144999999999999,0.00369
30,Female,0.00323,0.00315,0.00316,0.00331,0.00359,0.00404,0.00473,0.00556,0.00661,0.00783,0.01798,0.01751,0.0182,0.01682,0.01531,0.01523,0.01268,0.01129,0.01003,0.00877,,,,,,,,
30,Male,0.00411,0.00417,0.00433,0.00457,0.00493,0.00539,0.00599,0.00663,0.00742,0.00829,0.01922,0.01868,0.01736,0.01628,0.01522,0.01485,0.0137,0.01262,0.01149,0.01039,0.008645,0.007635,0.00689,0.006144999999999999,0.005095000000000001,0.00603,0.004415,0.003915
31,Female,0.00332,0.00325,0.00326,0.00342,0.00372,0.0042,0.00492,0.0058,0.0069,0.00818,0.01892,0.01844,0.01921,0.01777,0.01618,0.01614,0.01342,0.01194,0.0106,0.00925,,,,,,,,
31,Male,0.00423,0.0043,0.00448,0.00474,0.00513,0.00562,0.00627,0.00695,0.00778,0.00871,0.02052,0.01997,0.01855,0.01741,0.01629,0.01594,0.01471,0.01354,0.01231,0.01111,0.009185,0.008085,0.00729,0.00649,0.00541,0.006415,0.0046300000000000004,0.0041
32,Female,0.00351,0.00343,0.00345,0.00362,0.00395,0.00446,0.00523,0.00615,0.00732,0.00867,0.02001,0.01952,0.02037,0.01881,0.01714,0.01714,0.01425,0.01269,0.01127,0.00985,,,,,,,,
32,Male,0.00446,0.00454,0.00473,0.00502,0.00544,0.00597,0.00666,0.0074,0.0083,0.00929,0.02205,0.02147,0.01995,0.01874,0.01755,0.0172,0.01588,0.01462,0.01328,0.01198,0.00984,0.008664999999999999,0.0078,0.006945,0.00583,0.006914999999999999,0.00494,0.00437
33,Female,0.00367,0.00359,0.00362,0.0038,0.00415,0.00469,0.00549,0.00647,0.00769,0.00911,0.021,0.02048,0.0214,0.01977,0.01802,0.01805,0.01501,0.01338,0.01188,0.01039,,,,,,,,
33,Male,0.00466,0.00475,0.00496,0.00528,0.00573,0.00631,0.00705,0.00784,0.0088,0.00986,0.02365,0.02306,0.02142,0.02014,0.01888,0.01855,0.01713,0.01577,0.01431,0.01289,0.010505,0.00924,0.008310000000000001,0.007389999999999999,0.006255,0.00744,0.00524,0.0046300000000000004
34,Female,0.00385,0.00377,0.00381,0.004,0.00437,0.00494,0.00579,0.00682,0.0081,0.00959,0.02209,0.02156,0.02256,0.02083,0.019,0.01908,0.01585,0.01414,0.01257,0.011,,,,,,,,
34,Male,0.00488,0.00499,0.00522,0.00557,0.00606,0.00668,0.00748,0.00833,0.00937,0.0105,0.02547,0.02485,0.02309,0.02174,0.0204,0.0201,0.01856,0.0171,0.0155,0.01395,0.01125,0.00989,0.008885,0.007895,0.0067599999999999995,0.00804,0.005585,0.0049250000000000006
35,Female,0.00405,0.00398,0.00402,0.00423,0.00463,0.00524,0.00615,0.00724,0.0086,0.01017,0.02342,0.02288,0.02398,0.02214,0.02022,0.02035,0.01691,0.0151,0.01342,0.01175,,,,,,,,
35,Male,0.00516,0.00527,0.00552,0.0059,0.00643,0.0071,0.00796,0.00887,0.00998,0.01119,0.02725,0.02662,0.02475,0.02332,0.0219,0.02162,0.01998,0.01841,0.01668,0.015,0.01206,0.0106,0.009515,0.008455,0.007325,0.008705000000000001,0.005965,0.005265
36,Female,0.00426,0.00418,0.00423,0.00446,0.00487,0.00551,0.00645,0.00759,0.00899,0.01061,0.02426,0.02371,0.02483,0.02295,0.02098,0.02112,0.01759,0.01573,0.014,0.01228,,,,,,,,
36,Male,0.00541,0.00554,0.00581,0.00622,0.00679,0.0075,0.0084,0.00937,0.01054,0.01182,0.02882,0.02817,0.02621,0.02472,0.02324,0.02298,0.02126,0.01959,0.01776,0.01597,0.012745,0.0112,0.01006,0.008945,0.007845,0.00935,0.00632,0.00557
37,Female,0.00446,0.00438,0.00443,0.00468,0.00511,0.00579,0.00676,0.00794,0.00939,0.01106,0.02515,0.02459,0.02573,0.02383,0.0218,0.02195,0.01834,0.01643,0.01463,0.01284,,,,,,,,
37,Male,0.00569,0.00583,0.00612,0.00657,0.00718,0.00793,0.00889,0.00992,0.01116,0.0125,0.03049,0.02983,0.02778,0.02624,0.02471,0.02447,0.02266,0.0209,0.01895,0.01704,0.01349,0.011865,0.01065,0.00948,0.008415,0.010034999999999999,0.006705000000000001,0.005915
38,Female,0.00472,0.00464,0.0047,0.00496,0.00542,0.00611,0.00712,0.00832,0.0098,0.0115,0.02576,0.02519,0.02628,0.02439,0.02233,0.02246,0.01886,0.01693,0.01512,0.01331,,,,,,,,
38,Male,0.00602,0.00617,0.00647,0.00695,0.0076,0.00839,0.00939,0.01047,0.01175,0.01314,0.0317,0.03104,0.02896,0.02739,0.02582,0.0256,0.02374,0.02192,0.0199,0.01791,0.014115,0.012445000000000001,0.011195,0.009985,0.00898,0.010745,0.007105,0.00628
39,Female,0.00495,0.00487,0.00493,0.00521,0.00568,0.00641,0.00745,0.00868,0.01019,0.01191,0.02642,0.02586,0.02691,0.02509,0.02299,0.02309,0.0195,0.01754,0.01568,0.01383,,,,,,,,
39,Male,0.00633,0.00649,0.00681,0.00732,0.008,0.00883,0.00988,0.01099,0.01232,0.01376,0.03291,0.03224,0.03013,0.02854,0.02695,0.02673,0.02483,0.02295,0.02085,0.0188,0.014765,0.013045,0.01174,0.01049,0.00957,0.011484999999999999,0.0075,0.0066300000000000005
40,Female,0.00526,0.00517,0.00524,0.00553,0.00602,0.00677,0.00782,0.00907,0.01059,0.01232,0.02681,0.02624,0.0272,0.0254,0.02329,0.02335,0.01983,0.01789,0.01604,0.01421,,,,,,,,
40,Male,0.00674,0.00691,0.00726,0.0078,0.00852,0.00939,0.01048,0.01165,0.01303,0.01453,0.03425,0.03357,0.03143,0.02981,0.02819,0.02798,0.02602,0.02408,0.02192,0.01979,0.015415,0.013665,0.012325,0.011045,0.010235,0.0123,0.00796,0.0070550000000000005
41,Female,0.00543,0.00535,0.00544,0.00574,0.00626,0.00703,0.00812,0.00941,0.01096,0.01272,0.02751,0.02698,0.02792,0.02624,0.02408,0.02411,0.02061,0.01863,0.01671,0.0148,,,,,,,,
41,Male,0.00701,0.0072,0.00756,0.00813,0.00887,0.00977,0.0109,0.01209,0.0135,0.01502,0.03498,0.03431,0.03219,0.03058,0.02897,0.02877,0.0268,0.02484,0.02264,0.02047,0.015995,0.014195,0.012815,0.011505,0.0108,0.013025,0.008315,0.007379999999999999
42,Female,0.00579,0.0057,0.00579,0.00611,0.00663,0.00742,0.0085,0.00978,0.01131,0.01303,0.02746,0.02691,0.02768,0.02608,0.02395,0.02391,0.0206,0.01869,0.01684,0.01499,,,,,,,,
42,Male,0.0075,0.00769,0.00807,0.00867,0.00944,0.01037,0.01153,0.01275,0.01419,0.01573,0.03572,0.03504,0.03296,0.03136,0.02975,0.02952,0.02756,0.02559,0.02338,0.0212,0.01647,0.014685,0.01331,0.012,0.01144,0.013835,0.008790000000000001,0.00783
43,Female,0.00603,0.00595,0.00605,0.00638,0.00693,0.00774,0.00886,0.01016,0.01171,0.01345,0.02806,0.02754,0.02826,0.02675,0.02459,0.02452,0.02125,0.01933,0.01744,0.01555,,,,,,,,
43,Male,0.00787,0.00808,0.00848,0.00911,0.00991,0.01088,0.01207,0.01333,0.01479,0.01636,0.03664,0.03596,0.03391,0.03231,0.03071,0.03049,0.02852,0.02652,0.02427,0.02205,0.01712,0.015305,0.01389,0.01255,0.012105000000000001,0.014634999999999999,0.00925,0.00825
44,Female,0.00632,0.00624,0.00635,0.0067,0.00727,0.00811,0.00925,0.01057,0.01214,0.01389,0.02862,0.0281,0.02876,0.02731,0.02513,0.02503,0.02181,0.01989,0.01797,0.01606,,,,,,,,
44,Male,0.00833,0.00856,0.00897,0.00964,0.01048,0.01148,0.01271,0.014,0.0155,0.0171,0.0376,0.03692,0.03489,0.0333,0.03169,0.03147,0.02948,0.02746,0.02518,0.02293,0.01778,0.015934999999999998,0.01449,0.013135,0.012815,0.0155,0.009745,0.008715
45,Female,0.00668,0.0066,0.00672,0.00709,0.00769,0.00856,0.00973,0.01108,0.01267,0.01443,0.0293,0.02878,0.02937,0.02797,0.02576,0.02563,0.02246,0.02053,0.01859,0.01667,,,,,,,,
45,Male,0.00889,0.00913,0.00957,0.01028,0.01115,0.01219,0.01345,0.01478,0.01632,0.01795,0.03862,0.03794,0.03595,0.03437,0.03276,0.03253,0.03053,0.02849,0.02619,0.0239,0.018535,0.01667,0.015195,0.01381,0.013625,0.016465,0.010345,0.009275
46,Female,0.00701,0.00693,0.00707,0.00746,0.00808,0.00899,0.01018,0.01156,0.01317,0.01496,0.03003,0.02953,0.03006,0.02875,0.02649,0.02632,0.0232,0.02126,0.01928,0.01731,,,,,,,,
46,Male,0.00938,0.00963,0.0101,0.01084,0.01175,0.01282,0.01413,0.01549,0.01705,0.0187,0.03956,0.03888,0.03694,0.03537,0.03377,0.03354,0.03154,0.02948,0.02715,0.02483,0.019275,0.01738,0.01587,0.01446,0.01441,0.017384999999999998,0.01091,0.009795
47,Female,0.00741,0.00733,0.00748,0.0079,0.00855,0.00949,0.01072,0.01213,0.01376,0.01556,0.03084,0.03034,0.0308,0.02956,0.02727,0.02706,0.02398,0.02203,0.02002,0.01802,,,,,,,,
47,Male,0.01,0.01027,0.01075,0.01154,0.01248,0.01358,0.01492,0.01631,0.0179,0.01958,0.0405,0.03982,0.03792,0.03636,0.03478,0.03452,0.03253,0.03045,0.02811,0.02578,0.020065,0.01815,0.016614999999999998,0.015185,0.015275,0.018365,0.011555,0.010405000000000001
48,Female,0.00794,0.00785,0.00801,0.00845,0.00913,0.0101,0.01135,0.01278,0.01443,0.01624,0.03161,0.0311,0.03145,0.03025,0.02792,0.02765,0.02465,0.0227,0.02069,0.01869,,,,,,,,
48,Male,0.01073,0.01101,0.01152,0.01234,0.01331,0.01446,0.01583,0.01725,0.01887,0.02058,0.04156,0.04086,0.03901,0.03745,0.03587,0.03557,0.03358,0.03149,0.02914,0.0268,0.020885,0.018965,0.017410000000000002,0.015969999999999998,0.01621,0.019414999999999998,0.012275000000000001,0.01109
49,Female,0.00845,0.00836,0.00853,0.00899,0.0097,0.01071,0.012,0.01346,0.01514,0.01698,0.03257,0.03206,0.03231,0.0312,0.02882,0.02847,0.02554,0.02358,0.02152,0.01949,,,,,,,,
49,Male,0.01147,0.01177,0.0123,0.01315,0.01416,0.01534,0.01674,0.01819,0.01983,0.02155,0.04246,0.04175,0.03996,0.03842,0.03685,0.03651,0.03453,0.03244,0.0301,0.02776,0.021734999999999997,0.019799999999999998,0.018224999999999998,0.016774999999999998,0.017165,0.020475,0.01302,0.01179
50,Female,0.00916,0.00906,0.00924,0.00972,0.01045,0.01147,0.01277,0.01424,0.01592,0.01775,0.03325,0.03271,0.03279,0.03169,0.02929,0.02885,0.02604,0.0241,0.02209,0.02011,,,,,,,,
50,Male,0.01241,0.01272,0.01328,0.01418,0.01523,0.01645,0.01789,0.01938,0.02106,0.02282,0.04386,0.04314,0.04138,0.03983,0.03825,0.03786,0.03587,0.03376,0.0314,0.02904,0.022665,0.02075,0.01917,0.017715,0.01827,0.021685,0.01392,0.012660000000000001
51,Female,0.0096,0.00951,0.0097,0.0102,0.01096,0.01202,0.01336,0.01486,0.01658,0.01844,0.03428,0.03376,0.03376,0.03279,0.03032,0.02981,0.02705,0.02508,0.023,0.02095,,,,,,,,
