Time,Sex,Age,mx
1951,Female,58,0.00035803795202291446
1951,Female,59,0.0003900200745626613
1951,Female,60,0.0004245783700908126
1951,Female,61,0.00043716908728809445
1951,Female,62,0.0004766264878899244
1951,Female,63,0.0005196424859696529
1951,Female,64,0.0005398839249561345
1951,Female,65,0.0005909915994765503
1951,Female,66,0.0006182562230432927
1951,Female,67,0.0006494611019190029
1951,Female,68,0.0007183438908117286
1951,Female,69,0.0007621423127554909
1951,Female,70,0.000815026117882414
1951,Female,71,0.0008356379697976562
1951,Female,72,0.0009053089905804755
1951,Female,73,0.0009879331028156094
1951,Female,74,0.001035303861683404
1951,Female,75,0.0010348990973380095
1951,Female,76,0.0010946202633527575
1951,Female,77,0.0010919812179230517
1951,Female,78,0.0010826566729127628
1951,Female,79,0.0011549566891241579
